job_title,company,job_location,post_date,salary,job_url,job_description
People & Culture Data Analytics Specialist I,BDO,"Houston, TX",Posted 1 day ago,Full-time,https://www.indeed.com/rc/clk?jk=04187c4801161b94&fccid=3639654bd4055c70&vjs=3,"Job Summary: 
The People & Culture Data Analytics Specialist assists in analysis of quantitative and qualitative data from internal and external data sources to support leadership business decisions. This position will assist in conducting data analysis and quality reviews of large datasets. They will assist in implementing database solutions to combine multiple data sources that feeds data visualization tools. The People & Culture Data Analytics Specialist will produce reports or other analytics that measure trends or results within the human resources function. 
Job Duties: 

Maintains HR data tools, reporting and dashboards 
Produces and delivers standard (monthly, quarterly, and annual) and customized HR reports 
Responds to data requests on an ad hoc basis by gathering, analyzing, and reporting relevant data from various sources. 
Maintains HR data integrity by ensuring accuracy and consistency of input data. Audits HR data and troubleshoots irregularities. Supports data governance processes. 
Uses standard or ad hoc queries or reports to extract data from disparate databases or data sources 
Calculates retention, turnover and internal mobility rates 
Assist the team in analyzing employees’ answers to internal surveys (like job satisfaction surveys) and identifies top reasons why candidates and employees choose to work with our firm 
Assist the team in analyzing data to produce dashboards, metrics, or insights and identify trends or anomalies. 
Provides analysis of quantitative and qualitative data from internal and external data sources in support of business decisions 
Collaborates with other functional areas to provide comprehensive tools to leaders, that effectively communicate trends, patterns and predictions needed to make strategic business decisions 
Develops and maintains a data glossary 
Partners with other members of HR and IT on system upgrades and analyses 
Responsible for addressing a high volume of system-related activities in a timely fashion, while maintaining a high level of quality and internal customer satisfaction 
Performs analysis on results from our employee performance reviews 
Optimizes and implements (new) data processes and systems 
Other duties as required 

Supervisory Responsibilities: 

N/A 

Qualifications, Knowledge, Skills and Abilities: 
Education: 

Bachelors degree required 

Experience: 

One (1) or more years of prior experience with HRIS or Analytics or comparable data sets required 
Experience in professional services or corporate environment preferred 
Prior knowledge of Oracle HCM in the Cloud preferred 

License/Certifications: 

N/A 

Software: 

Proficient in the use of Microsoft Office Suite, specifically Excel, Outlook, PowerPoint, Project and Word 
Experience in Power BI preferred 
Strong experience with queries, reporting principles, and data analysis/manipulation preferred 

Language: 

N/A 

Other Knowledge, Skills & Abilities: 

Excellent oral and written communication skills as well as interpersonal skills 
Solid organizational skills with the ability to meet project deadlines with a focus on details 
General understanding of HR principles and policies 
Ability to create and analyze spreadsheets highly preferred 
Ability to successfully multi-task while working independently or within a group environment 
Ability to work in a demanding, deadline-driven environment and handle multiple projects simultaneously 
Capacity to build and maintain strong relationships with internal and external client personnel 
Ability to successfully interact with professionals at all levels 
Ability to adapt communication style to successfully convey messages and objectives to diverse audience 
Capable of maintaining confidential information and matters with discretion 
Ability to travel (5-10%)




BDO delivers assurance, tax, digital technology solutions and financial advisory services to clients throughout the country and around the globe. We offer numerous industry-specific practices, world-class resources, and an unparalleled commitment to meeting our clients’ needs. We currently serve more than 400 publicly traded domestic and international clients. 

Unparalleled partner-involvement 
Deep industry knowledge and participation 
Geographic coverage across the U.S. 
Cohesive global network 
Focused capabilities across disciplines 


  BDO brings world-class resources and exceptional service to each and every one of our clients. BDO USA is a member of BDO International, the world’s fifth largest accounting network.
  





   BDO offers a competitive Total Rewards package that encompass so much more than – “traditional benefits”. Our wide range of rewards and our employees’ ability to customize rewards to their individual needs are two of the reasons why BDO has been honored with so many workplace awards, including 100 Best Companies for Working Parents, Working Mother 100 Best Companies, Top Entry Level Employer, 2022 National Best & Brightest Companies to Work For and more. 
  


   Some examples of our Total Rewards offerings include: 
  


Competitive pay and eligibility for an annual performance bonus. 
A 401k plan plus an employer match 
Comprehensive, medical, dental, vision, FSA, and prescription insurance from day one 
Competitive Paid Time Off with daily accrual from day one of employment, plus paid holidays 
Paid Parental Leave 
Adoption Assistance 
Firm paid life insurance 
Wellness programs 
Additional offerings include BDO Flex, Group Legal insurance, Pet insurance and Long-Term Care Insurance 




   Above offerings may be subject to eligibility requirements. 
  


   Click here to find out more!"
Business Analyst,Royal Technocrats,"Houston, TX 77036 (Sharpstown area)",Posted 30+ days ago,,https://www.indeed.com/rc/clk?jk=96e5e4137048988c&fccid=d9a717f8990d6b80&vjs=3,"Business Analyst:

Develop or direct software system testing or validation procedures.
Direct software programming and development of documentation.
Consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.
Analyze information to determine, recommend, and plan installation of a new system or modification of an existing system.
Prepare Development Design Document based on Scenario cases.
Perform Impact Analysis.
Involve in planning and implementation of system enhancements based on client’s input about business requirement.
Analyze system requirements and write test cases for testing the application.
Analyze user requirements and document them.
Participate in the development and execution of test plans.
Write and maintain test scenarios and test scripts.
Trouble shoot technical issues.
Review business requirements, IT Design documentation.
Analyze the Business, functional requirements and streamline user acceptance testing activities.
Analyze user needs and developed software solutions.
Analyze user needs and software requirements to determine feasibility of design within time and cost constraints.
Obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration.
Consult with customers about software system design and maintenance.
Consolidate and process metrics data for ongoing software projects of the organization.
Analyze the results, tracked the defects and generated report required for board meeting reviews.
Audit different software projects during their creation, testing and closure stages.
Perform process improvements in accordance with the organizational standards.
Coordinate with technical team members to validate test requirements, resolve design issues and software defects.
Work closely with team for support related to engineering codes and specifications.
Conduct business process, data integrity, load and performance testing as required.
Will work in unanticipated locations. Requires Bachelors in computer Science, Engineering or related and 1 year experience.

Send resume to Royal Technocrats, Inc. 7447 Harwin Dr, Suite 270, Houston, TX 77036 or email to [email protected]."
Azure Data Analyst (No C2C),Kairos Technologies Inc,"Houston, TX 77002 (Fourth Ward area)",EmployerActive 10 days ago,$50 - $70 an hour,https://www.indeed.com/company/Kairos-Technologies/jobs/Data-Analyst-ea1b8c681e0a8a44?fccid=609eeb6b6a1a2e5b&vjs=3,"Greetings from Kairos Technologies Inc,
Role: Azure Data Analyst
Location: Houston, TX (Onsite 4 days)
Duration: C2H
Visa accepted: US Citizen, GC or H4 EAD
The Information Analyst should be proficient in capturing requirements, Architect and Design solutions and development for Azure Data Analytics, Big Data, Data Warehousing, ETL, MDM Projects/Products.
End-to-end implementation experience in at least ONE Project in Data Warehouse and Analytics using Azure Data platform tools. Proficient in the tools: Azure Data Factory, Azure Databricks, Azure Data Lake, Azure Synopse, Azure SQL DB.
Design, develop and troubleshoot highly complex technical problems in OLAP/OLTP/DW, Analytics, Big Data environments and provide solutions for Enterprise level Applications utilizing Azure Data Platform
Work on streamlining data flows and data models consistently.
Have a keen focus on improving and tuning data quality, accessibility, performance, and security needs.
Help guide teams to effectively use the Microsoft Power Platform (Power BI, Power Apps, Power Automate and Power Virtual Agent).
REQ Experience:
· Information Analyst: 3-7 years OR 7 years in lieu of degree with technical development and/or support experience.
· Sr. Information Analyst: 8-12 years OR 12 years in lieu of degree with technical development and/or support experience.
· Hands-on experience Architecting and delivering solutions using the Azure Data Analytics platform including Azure Databricks, Azure Cosmos DB, Azure Data Factory, Azure Logic Apps, Azure Functions, Azure Storage, Azure SQL Data Warehouse, Azure Data Lake, Azure Search. Experience designing and implementing machine learning solutions as part of high-volume data ingestion and transformation pipelines and recent experience working in a Dev/Ops environment.
· Configure, build, and release pipelines for cloud/ or on-prem solutions.
· Hands- on experience with Power platform tools.
· Knowledge of programming languageslike SQL, Oracle, R, and Python.
· Help Application teams with Data and Network related issues for the cloud hosted applications.
· Able to demonstrate the Azure ML Studio and services functionalities and features to all end users.
· Hands-on experience in Machine Learning model development/deployment.
Thanks& Regards,
K Hemanth Kumar | Sr IT Technical Recruiter | Kairos Technologies Inc
Job Type: Contract
Pay: $50.00 - $70.00 per hour
Experience level:

8 years

Work Location: In person
Speak with the employer+91 9728535149"
Principal Analyst IT HCM,Southern Glazer's Wine & Spirits,Texas,Posted 30+ days ago, Health insurance,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BSxGoyi3kyE5Qn0ToHe2Y4UkH6uzUZaZSbzwWf9YwOLO1kFt9z5Aes6T7DVQxG1ZIK-sup4CrfuVUtYI5zf9rgMztt4UAZ6OGY28xsJtRqR9ISHwGYUvpFO8ifTPuULpEVeSdp6RxLFiAs_lSOC8fc12sqnu9p6AsjEhOrf2SDJ3TZ4ezZn-V0P-wzkjQPq8DKFhO5Q9hAw_4W7x56rX83kVKb730M5wpPS88-fc_0JDUJKmFsT5rcTGpe20167zdOQEdQcw8k0-zAJWuJ1YysBF6kOsquiTKhxR5w3pPYVv5y6VcCmf7_GJp-0e1JKi4BW-xKi1Z4uPS3iMx8zwOXREA0ZWN9kxoZLKElM16knKGLFVTGAVB61ArOsc-Pgs59SBRyvU3OdL4lVfQGgVQSIvZ5uECxBRuz_bo-GDwayzveUI1uJPnawP2GOKiLpywzjbHDkIN9LpKLbAIFsFVfqTkeyQnDXkQrWljldJgTso4SE1uwYlgskwXHQ4MZyCJEega-T4Snm4a-cpPAmlVuEDqD97VpTLfFbAIl_tp5t0P3tSyKY_JIrQAK-vWKcUk=&xkcb=SoBO-_M3MBo_qQzOth0GbzkdCdPP&p=13&fvj=0&vjs=3,"What You Need To Know

 Open the door to a groundbreaking tech career with an industry leader. Southern Glazer's Wine & Spirits is North America's preeminent wine and spirits distributor, as well as a family-owned, privately held company with a 50+ year legacy of success. To create a new era in alcohol beverage sales and service, we're heavily invested in the most transformative new technologies - and the most brilliant tech professionals. Southern Glazer's was named by Newsweek as a Most Loved Workplace and is included on the Forbes lists for Largest Private Companies and Best Employers for Diversity.
 
 As a full-time employee, you can choose from a full menu of our Top Shelf Benefits, including comprehensive medical and prescription drug coverage, dental and vision plans, tax-saving Flexible Spending Accounts, disability coverage, life insurance plans, and a 401(k) plan. We also offer tuition reimbursement, a wellness program, parental leave, vacation accrual, paid sick leave, and more. 
 
 We offer continuous learning and career growth in a fast-paced environment where you are respected, your voice is heard, and technology is part of our strategy for success. If you're looking to fill your glass with opportunity, come join our FAMILY.
 

Overview

 Supports the execution of a specific IT process (i.e. Communications, Vendor Management, Asset Management, Telecommunications, Business Applications, Service Delivery, etc.) in response to business needs and requests. Role gathers and interprets data, defines, monitors, and coordinates processes and process documentation (process flows), drives standardization. Can resolve transaction / data/ process discrepancies. Identify, monitor, and coordinate activities and/or KPIs. Helps to determine opportunities to automate, streamline, and standardize data and or processes. 
 

Specialized Skills and Technologies


SAP SuccessFactors 
UKG Workforce Dimensions
SAP Payroll and Benefits




Primary Responsibilities


Gather and analyze data 
Interpret gathered data 
Submit reports to the relevant department heads and management 
Find patterns and trends in the analyzed data 
Help management and other teams achieve business goals and needs 
Establish new data gathering and analysis techniques within the organization 
Formulate procedural manuals for departments 
Track and reconcile data 
Develop tools in support of the functions 
Collaborate cross-functionally to enhance overall delivery of team 
Supports the execution of a specific IT process (i.e. Vendor Management, Asset Management, Telecommunications, Business Applications, Service Delivery, etc.) in response to business needs and requests. 
Produce and analyze data, reports with commentary. 
Analyze and interpret information for planning and control purposes. 
Define, track and monitor KPIs 



Additional Primary Responsibilities


Support and communicate across different business functions 
Drive improvement 
Identify and mitigate risks 
Perform other duties as assigned and contribute to the success of the department and function at Southern Glazer's Wine & Spirits. 
Assist in determining opportunities to redesign ETP processes to achieve better results 
Assist in determining opportunities to automate ETP processes and functions 
Communicate systems and procedural changes to end users through excellent written and oral communications 
Support the education and training of end users, working to increase end user proficiency and adoption of implemented solutions 
Understand, communicate, and reinforce standard process concepts and methodology within the ETP organization 
Supports communications, meetings, and other collaborations as appropriate to effectively perform work and to understand, resolve, and/or mitigate risks, obstacles, issues, and conflicts 



Minimum Qualifications


Bachelor's Degree 
3+ years leading medium to complex systems development multi-million-dollar projects at one time 
Critical thinker 
Analytical/ ID key interdependencies 
Influencer 
Results -oriented 
Bachelor's Degree 
3+ years leading medium to complex systems development multi-million-dollar projects at one time 
Critical thinker 
Analytical/ ID key interdependencies 



Physical Demands


Physical demands include a considerable amount of time sitting and typing/keyboarding, using a computer (e.g., keyboard, mouse, and monitor), or mobile device 
Physical demands with activity or condition may occasionally include walking, bending, reaching, standing, squatting, and stooping 
May require occasional lifting/lowering, pushing, carrying, or pulling up to 20lbs 



EEO Statement

 Southern Glazer's Wine and Spirits, an Affirmative Action/EEO employer, prohibits discrimination and harassment of any type and provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training. Southern Glazer's Wine and Spirits provides competitive compensation based on estimated performance level consistent with the past relevant experience, knowledge, skills, abilities and education of employees. Unless otherwise expressly stated, any pay ranges posted here are estimates from outside of Southern Glazer's Wine and Spirits and do not reflect Southern Glazer's pay bands or ranges.
 

Nearest Major Market: Fort Lauderdale 
 
Nearest Secondary Market: Miami 
 
Job Segment: Payroll, Genetics, Telecom, Telecommunications, Outside Sales, Finance, Science, Technology, Sales"
Business Analyst,HP,"Spring, TX 77389",Posted 30+ days ago,Full-time,https://www.indeed.com/rc/clk?jk=2755312bf8183945&fccid=1b866506aec22461&vjs=3,N/A
Junior Business Analyst,Enertia Software Com,"Houston, TX 77002 (Downtown area)",,,https://www.indeed.com/rc/clk?jk=a706d4bb336a02db&fccid=dd616958bd9ddc12&vjs=3,"Job Summary
 The Junior Business Analyst is an entry level role that will assist in the design, the testing, and the implementation of enterprise web applications. The role is responsible for assisting product owners to migrate our legacy software from a desktop application to a web/cloud-based environment.

 The role will work closely with product owners, software developers, UI/UX designers, QA engineers and project managers to help drive the development of the applications from inception to release.
 Duties/Responsibilities

 Assist in the design and the documentation of software user stories
 Assist in the design and the development of test cases based upon user stories
 Assist in the planning of sprints in coordination with the product owners
 Test completed projects and document any existing issue(s)
 Assist with the rollout and the implementation of released applications
 Report on the statuses of activities

 Required Skills/Abilities

 Experience in reviewing and writing use-case documentation for software systems
 Experience in reviewing and writing SQL statements
 Experience in agile software development
 Excellent written and oral communication skills

 Desired Skills/Abilities

 Familiarity with Azure DevOps
 Familiarity with Oil & Gas industry and/or Enertia Software

 Education and Experience

 Bachelor’s degree in Computer Science or a related discipline
 2+ years of experience in software development, quality assurance, and/or technical support

 Physical Requirements

 This is a full-time position with standard daytime working hours
 Prolonged periods sitting at a desk and working on a computer
 Ability and accessibility to work remotely or in the office as required"
Data Analyst - Data17929,Acrisure,"Houston, TX",,"$110,000 - $130,000 a year",https://www.indeed.com/rc/clk?jk=c1128cae69bf82aa&fccid=acb000ac18a8cfad&vjs=3,"Design, develop, and implement advanced data analytics products and services to support exciting entertainment projects worldwide. You will provide insight across existing Acrisure solutions, and support advanced capabilities of new Acrisure solutions that become new, innovative stand-alone advanced Analytics systems in their own right.
 

Key Objectives


Deliver advanced Analytics products and services across three areas; Existing Acrisure solutions, Analytics and AI capabilities in new Acrisure Solutions
Standalone Analytics products and services e.g. Descriptive/Predictive/Prescriptive Models.
Contribute to the design of a ‘Analytics as a Service’ (AaaS) model.
Deliver a flexible and scalable development pipeline that allows rapid prototyping, model training, monitoring and continuous deployment across productionised products and services.


Your experience


Experience working in a production-orientated environment, focusing on rapid prototyping and minimum viable product delivery.
Experience in utilising distributed storage and processing systems to design innovative, scalable, low latency Data Products and services (internally and/or externally).
Comfortable working collaboratively in a project-orientated environment with a variety of stakeholders and subject matter experts.


Your Skills


MS Azure, EventHub, PowerBI, Databricks, Data Pipeline (eg. Apache NiFi), Apache Supersets and Postgres.
Development of Reporting and Visualisations
Requirement gathering and documentation
Linux administration & shell scripting.
Strong SQL skills and a good understanding of data management principles.


Benefits


Healthcare, Vision, and Dental Insurance
20 Days of PTO
401K Matching
Training/Certification Reimbursement
Life Insurance
$110,000-$130,000 yearly base on experience
United states applicants only
No Visa sponsorship"
Data Specialist,GTS Geotech,"Houston, TX 77002 (Midtown area)",,,https://www.indeed.com/rc/clk?jk=47e50c228c5e83e7&fccid=4ba35c44ff727b61&vjs=3,"Data Specialist
Data Scout has been engaged to find skilled data specialists for a permanent hire opportunity within an operator client in the downtown Houston area.
Within this role, you will be required to provide support and assistance in gathering, organizing and analyzing data that enables Geoscientists within the Exploration team to work more effectively and spend more time on the function of exploration.
Assist with the preparation of business presentations and reporting activities that help Asset teams to make informed business decisions.
You will collaborate to provide technical guidance and ensure team activities are in line with established procedures and best practices.
Core functions:

Collect, load data from various sources and create a datastore for every project
Convert, transform, spatialize data from several types and sources
Import and export data (GIS, well, seismic and log data..) from multiple sources and multiple formats.
Organize and structure projects folders (structure, standardization, cataloging...)
Maintain and update corporate data base and organize technical documents
Manage subsurface and GIS data using ArcGIS/Petrel
Transfer data between Petrel/ArcGIS etc.
Create maps (log maps, pies on maps ....) and GIS analysis, create and maintain a Web GIS
Provide and synthesize geological reports, charts (Well Charts with shows, reservoirs etc...) and figures
Search and extract data from technical reports (stratigraphy, reservoir intervals, Source Rock intervals, shows ...)
Automate routine tasks using python scripts or data processing workflows
Create and maintain data analysis and visualization dashboards using Power BI and MS Excel
Interact with different data sources using SQL queries, in house and market search tools...
Develop and/or prepare presentation materials (graphics, charts, illustration, tables, figures.....
Update and maintains SharePoint website

Qualifications/Experience:
Education:

Bachelor's degree in in Geology/Geoscience/Earth Sciences or technical related major required
Min 2/3+ years’ experience as Geotech, Geosceince Analyst, GIS tech

Skills:

Proficient in MS Office tools (power point presentations, Power BI & Excell analytics ...)
Proficient in ArcGIS Pro and WebGIS
knowledge of geodetics and coordinate reference systems
knowledge of GIS data and maps
Familiar with geosciences data (seismic, wells, logs, production and reservoir) and technical reports
Strong collaborator and active listener
Growth mindset with a willingness to learn and adapt to new technologies and workflows
Able to work within diverse teams supporting Geoscience and Engineering
Technical problem-solving skills
Great interest in innovation and new technologies

Job Type: Full-time"
Business Analyst,Tech-Apex Solutions,"Houston, TX",,,https://www.indeed.com/rc/clk?jk=a02f772ca4e2ed7a&fccid=9dcd62df1fe0e355&vjs=3,"At Tech-Apex, job opportunities abound within our growing system for IT professionals alike. We promote from within whenever possible, and are committed to providing benefits and programs that support our team member's careers and personal development. Our in-depth expertise in numerous verticals gives you the opportunity to pick up skills in diverse areas. We help you add value to yourself in a healthy environment that catalyzes professional growth.
You would be the part of a dynamic team that synergies efforts to help you deliver your best. At Tech-Apex, we give our people the opportunity to be their most creative and proactive. Our expertise goes beyond ‘delivering value’ to clients – into harnessing the talent of our people and giving them room to grow. We have created an environment conducive to learning. Our supportive team will help you realize your full potential.
If you have the vision to grow, and the desire to go beyond the mediocre, meet us.We look forward to welcoming you as part of our team!






Defining, analyzing, and documenting user requirements, procedures, problems and leading joint design efforts to offer a new solution or value proposition to customers, automate processing or to improve existing business processes and associated information systems. The Business Analyst will also be responsible for defining the appropriate methodologies and best practices for performing business analysis and design in the support of core organizational functions and business processes. This role requires a deep understanding of file sharing and collaboration platforms. 

Minimum Education: Bachelor's Degree required.


Location: Houston
 


Please send your updated resumes to [email protected]"
Data Analyst,Logic Loops,"Houston, TX",,,https://www.indeed.com/rc/clk?jk=043b5cb0eb05ac6d&fccid=1b328e7d92fca65f&vjs=3,"Job Title Data Analyst 
Job Location Houston, TX


OpenSkills 


Demonstrate critical thinking, analytical skills, and employ judgment to offer thoughtful, concise input toward resolutions of problems.
Be able to translate data requirements into business processes and reverse engineer business processes into data requirements.
Strong communication and interpersonal skills with strong English proficiency.
Leadership skills needed to successfully promote ideas, coordinate work activities, and plan deliverables within a project team.
This is a hands on role and the consultant should be able to work independently with business and also in a team environment.




Technical Skills :


Intermediate to advanced SQL querying (SQL Server/Oracle/Hana - any), preferable knowledge in ETL tools (BODS/SDI, SSIS, others), Experienced in at least one of the following: data profiling / data harmonization / data cleansing / data integration activities.
Comprehension of DevOps and Agile development and application to data centric architecture and solutions.
A minimum of 5 years experience in SAP data management and governance, SAP data services (Data Extract, Data Profiling, de-duplication).
Advanced competency in TOAD for Oracle, SQL Server Database, SAP HANA (Modeling, SDI, Stored Procedures) and Tableau.
Advanced/expert level database handling languages (SQL Stored Procedures and variants).
Expert level in performance tuning Oracle/SQL Server procedures.
Expertise in data modeling (physical and logical), ER diagrams, data dictionary, data map, normalize/de-normalize, agile data modeling.
Expertise in data manipulation tools such as: SSMS, SSIS, TOAD, Access, Excel.




Desired Skills or Experience:


Some level of experience in SAP (either in a functional profile or with integrations with SAP).
Minimum: Bachelor’s Degree in Engineering Technology, Computer Science, or closely related field.
Expert level in ETL tools preferably SAP Data Services.
Working knowledge of SAP and ability to identify the SAP Tables quickly.
Practical skill sets in data visualization tools preferably Tableau.
Knowledge of other programming languages and ability to write code (i.e. ABAP, Python).
Basic project management and business process modeling.




Description Logic Loops is currently seeking a Data Analyst to join our team on the ExxonMobil project located in Houston, Texas."
Assistant Data and Reporting Specialist,Teachers of Tomorrow,"Houston, TX 77057 (Galleria-Uptown area)",,"$55,000 - $65,000 a year",https://www.indeed.com/rc/clk?jk=3429a28e07bc2b1b&fccid=f3f9bf733f130a26&vjs=3,"Assistant Data and Reporting Specialist
 Teachers of Tomorrow is looking for a talented and motivated individual to join our team of experts. If you’re passionate about data analysis and operational reporting, have a track record of success, and are looking for a challenging and rewarding career, we want to hear from you! Don’t miss out on the opportunity to join a dynamic organization that values its employees and offers competitive salary, benefits, and growth opportunities. Apply now and take the first step towards a fulfilling career with us! Anticipated pay for this position is $55-65k/year depending on experience.
 Who We Are
 At Teachers of Tomorrow, we are the leading national alternative certification program (ACP) provider. Our mission is to empower educators and make a meaningful difference in the lives of students through quality instruction and unparalleled support. As we continue to expand in 2023, we are looking for an exceptional candidate to join our Curriculum and Compliance team to support us on this exciting journey. To find out more visit https://www.teachersoftomorrow.org
 About the Position
 This position supports state operational reporting, data analysis, and certification requirements across various states. The person selected for this position is responsible for collecting and maintaining program data for all internal and external reporting requirements.
 Key Responsibilities (Individual Contributor)

 Creating, analyzing, reporting, presenting, and summarizing data for either internal or external stakeholders as well as on a state and federal level
 Bi-annual Federal Title II reporting for all states 
Support Texas ASEP reporting and individual growth state reports
 Data analysis and support for state renewals and accreditation
 Data and reporting for individual state-based teams
 Ensure compliance with state requirements and quality assurance
 Utilize Power BI to generate and analyze data and reports 
Review program data for consistency in multiple systems and conduct data cleanup projects
 Assist and train multiple departments to ensure compliance with state operations and certification requirements
 Act in accordance with Teachers of Tomorrow core values
 Perform other duties as assigned

 What We are Looking For 

Bachelor’s Degree, preferably in data analytics, statistics or a related field or additional equivalent professional experience
 Minimum two years data analysis, preferably in the education environment
 Solid Computer skills, including MS Office Suite, Adobe Acrobat, Power BI required
 Proven experience in successful project management
 Ability to work independently and across functions

 What We Offer
 We understand that our people are the most important factor in our success. As a result, we value and invest in our people through:

 Employer-Sponsored Medical, Dental, and Vision plans as well as employer paid STD and Basic Life/AD&D
 Voluntary buy up LTD, Life Insurance, Critical Illness, Accident, and additional wellness options 
401k Plan with Company Safe Harbor Matching 
Flexible PTO Plan 
11 paid holidays annually 
We foster personal and professional growth by offering continuous learning and development opportunities 

Teachers of Tomorrow is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.

 If you require assistance to complete this application, please contact our HR Team at Peop[email protected] or by phone at 713-458-1662.
 
FCS5672qo0"
Business Analyst,TC Energy,"Hybrid remote in Houston, TX",,,https://www.indeed.com/rc/clk?jk=68e72acfe8ebb9f2&fccid=081fde6f9300ea51&vjs=3,"Determined. Imaginative. Curious. If these are some of the ways you describe yourself — we want to learn more about you! At TC Energy, we are Energy Problem Solvers — passionate about transitioning North America to cleaner energy while meeting the energy demands of today and tomorrow. If that sounds like a challenge you want to help tackle, we want you to join our team!
 

   Posting Close Date: August, 4th 2023
 


   The Opportunity
 


   Our Measurement Services team is looking to add an #EnergyProblemSolver in Houston, Texas to provide measurement and gas quality support across varying groups in the organization to include: Field Operations, Gas Control, Commercial and Engineering.
 


   We are seeking a Business Analyst who has knowledge and experience in working with a team responsible for analyzing measurement and gas quality data daily. This individual has the proven skills, competencies and capacity to work in a collaborative team environment that includes shared responsibilities, supporting the team and the Company's objectives.
 


   What you’ll do
 

 Daily evaluation, processing and review of meter reporting used in the calculation of physically metered volume and energy quantities;
 Work with internal and external customers as well as interconnecting operators to gather information for resolving issues;
 Find and address customer violations of Gas Quality standards; tariff compliance
 Routinely provide written documentation for new and/or revised department processes and procedures
 Provide ownership of physical Lost And Unaccounted For (LAUF) analysis on all USGO pipelines.
 Maintain global view of LAUF on each pipeline to ensure that the LAUF is within an acceptable range
 Investigate issues that are causing LAUF and address them
 Demonstrate ability for focused attention to detail and understanding of technical matters
 Develop and maintain excellent customer service standards, confidentiality, and working relationships with producers, connecting operators, and field operations.
 Meeting daily and monthly deadlines associated with assigned activities including organization and record keeping;
 Other tasks as required.
 Position is subject to occasional travel and extended workdays in support of monthly close deadlines, meetings, and trainings



   Minimum Qualifications
 

 A Bachelor’s degree is required with a concentration in Business, Mathematics, Engineering, or Chemistry
 2-4 years of related work experience within Measurement, Gas Quality, Field Operations, or Gas Control. Consideration will be given to individuals with other combinations of education and experience



   Preferred Qualifications
 

 5 years of Natural Gas Pipeline Experience
 Experience with gas measurement software applications or equipment
 Some experience or knowledge of SCADA systems and flows
 Knowledge of chemistry, fluid dynamics, and metering equipment
 Knowledge of NAESB, FERC, PHMSA, and EPA



 This position requires candidates to:


 Successfully complete pre-employment medical screening including drug and alcohol testing.
 Travel to other company locations for meetings or training will be required (estimated up 2-3 trips a year)
 Occasional extended workdays in support of monthly close deadlines.
 Be part of an on-call rotation and provide emergency support as required.



   To remain competitive, support our high-performance culture and allow for more flexibility in the way we work, we offer a hybrid work model and flexible dress code for our eligible office-based workforce in Canada, the U.S. and Mexico. #LI-Hybrid
 


   About our business
 


   TC Energy is a leading energy infrastructure company in North America. We have three complementary businesses of natural gas pipelines, liquids (oil) pipelines, and power generation. Our operations span three countries, seven Canadian provinces, and 34 U.S. states.
 

 TC Energy is an equal opportunity employer.



   Learn more
 


   Visit us at TCEnergy.com and connect with us on our social media channels for our latest news, employee stories, community activities, and other updates.
 


   Thank you for choosing TC Energy in your career search.
 


Depending on qualifications, the successful candidate may be offered a position at a more appropriate level and/or ladder.
Applicants must have legal authorization to work in the country in which the position is based with no restrictions.
All positions require background screening. Some require criminal and/or credit checks to comply with regulations.
TC Energy is committed to provide employment opportunities to all qualified individuals, without regard to race, religion, age, sex, color, national origin, sexual orientation, gender identity, veteran status, or disability. Accommodation for applicants with disabilities is available on request during the recruitment process. Applicants with disabilities can request accessible formats or communication supports by contacting [email protected]."
